imdb_id,title,year,runtime_min,budget,revenue,avg_rating,num_votes,rating,dubious
tt2073679,"The Invisible Front",2014,76,NULL,NULL,8.2,596,NULL,NULL
tt3022526,"Le grimoire d'Arkandias",2014,91,NULL,NULL,4.8,427,NULL,NULL
tt3966942,"The President",2014,119,NULL,NULL,7.3,1962,NULL,NULL
tt3666210,H.,2014,93,NULL,NULL,5.9,580,1,0
tt2421230,"Boy Upside Down",2014,94,NULL,NULL,5.6,214,NULL,NULL
tt3854104,Felt,2014,80,NULL,NULL,4.9,952,NULL,NULL
tt3004746,"The 11th Hour",2014,97,NULL,NULL,4.9,1980,NULL,NULL
tt3379456,Redeemer,2014,88,NULL,NULL,5.4,1421,NULL,NULL
tt0075818,Catastrophe,1977,91,NULL,NULL,6.9,77,NULL,NULL
tt3472894,"Reel Rock 6",2011,NULL,NULL,NULL,7.8,82,NULL,NULL
tt2571362,"Disaster Wars: Earthquake vs. Tsunami",2013,85,185000,NULL,1.9,632,NULL,NULL
tt1730768,"The Zookeeper's Wife",2017,127,20000000,26152835,7,49263,NULL,NULL
tt3009070,"The Goob",2014,84,NULL,NULL,5.7,1344,NULL,NULL
tt0279659,Ashakara,1991,100,NULL,NULL,5.3,43,NULL,NULL
tt4327752,"Lady Bloodfight",2016,100,10000000,13109,5.6,3639,NULL,NULL
tt2923652,"My So-Called Father",2014,127,NULL,NULL,6.1,964,NULL,NULL
tt0342739,Mars,1968,50,NULL,NULL,7,113,NULL,NULL
tt0100537,"Het sacrament",1989,90,NULL,NULL,6.3,306,NULL,NULL
tt3992752,"Women Aren't Funny",2014,79,NULL,NULL,5.5,586,3,0
tt3068192,"Grace: The Possession",2014,87,NULL,NULL,4.6,4084,NULL,NULL
tt0042842,"Behind Closed Shutters",1951,90,NULL,NULL,6.5,81,NULL,NULL
tt0020042,"Jazz Heaven",1929,68,NULL,NULL,5.6,213,NULL,NULL
tt0069412,"Trotz alledem!",1972,125,NULL,NULL,7.1,57,NULL,NULL
tt3461252,"The Blue Elephant",2014,170,3500000,NULL,8,31083,NULL,NULL
tt3560658,"Operation Rogue",2014,88,NULL,NULL,4.4,810,NULL,NULL
tt0069272,"Il sindacalista",1972,107,NULL,NULL,6.4,98,NULL,NULL
tt1773467,"House of Purgatory",2016,75,200000,NULL,4.1,822,NULL,NULL
tt1859476,"We Are Not Animals",2013,90,NULL,NULL,4.8,721,NULL,NULL
tt3904186,"Tales of the Grim Sleeper",2014,110,NULL,NULL,6.9,3330,NULL,NULL
tt0085880,Skyline,1983,83,NULL,NULL,5.9,194,NULL,NULL
tt1289375,Blindspot,2008,80,NULL,NULL,5.8,88,NULL,NULL
tt0069431,"L'uccello migratore",1972,102,NULL,NULL,5.6,131,NULL,NULL
tt0062367,"Ti ho sposato per allegria",1967,100,NULL,NULL,6.4,107,NULL,NULL
tt0159258,"Eye of the Cat",1975,100,NULL,NULL,5.3,118,NULL,NULL
tt2917484,"Cute Little Buggers",2017,108,25000,NULL,3.4,506,NULL,NULL
tt2125685,Mockingbird,2014,81,NULL,NULL,4.1,2805,NULL,NULL
tt2420166,"The World Made Straight",2015,119,NULL,NULL,5.5,2153,NULL,NULL
tt1552224,Outcast,2014,99,25000000,5148503,4.6,14965,3,1
tt1861445,"An Act of War",2015,99,NULL,NULL,4.8,1673,NULL,NULL
tt2509850,"The Rewrite",2014,107,NULL,4453524,6.3,23731,NULL,NULL
tt3560742,"Zombie Fight Club",2014,95,NULL,NULL,3.9,1007,NULL,NULL
tt3980868,"Poshter Boyz",2014,135,NULL,NULL,7,292,NULL,NULL
tt0078460,"Very Close Encounters of the Fourth Kind",1978,82,NULL,NULL,5.1,147,NULL,NULL
tt3514982,"N: The Madness of Reason",2014,102,NULL,NULL,7.1,115,NULL,NULL
tt3270108,"Jackie & Ryan",2014,90,NULL,19305,5.9,5009,NULL,NULL
tt0015973,"Kentucky Pride",1925,70,NULL,NULL,6.2,258,NULL,NULL
tt2401825,"Forever Young",2018,138,16300000,NULL,6.5,1279,NULL,NULL
tt2934340,"Ella and Friends 2",2013,84,NULL,NULL,4.9,152,NULL,NULL
tt1734133,"Third World Happy",2010,104,NULL,NULL,NULL,NULL,NULL,NULL
tt4129876,Winterkartoffelknödel,2014,96,NULL,4840034,6.9,2834,NULL,NULL
tt0069276,Sixteen,1972,96,NULL,NULL,4.9,282,NULL,NULL
tt0053063,"Meurtre en 45 tours",1960,98,NULL,NULL,6,164,NULL,NULL
tt0051595,Esterina,1959,92,NULL,NULL,6.7,74,NULL,NULL
tt0017010,"The Johnstown Flood",1926,66,NULL,NULL,6.8,384,NULL,NULL
tt1305131,"Modern Boy",2008,121,NULL,NULL,6.1,207,NULL,NULL
tt0809918,"Check It Out, Yo!",2006,117,NULL,NULL,6.1,176,NULL,NULL
tt4016934,"The Handmaiden",2016,145,8575000,38600000,8.1,203432,3,0
tt3573140,"Plan Bart",2014,87,NULL,NULL,5.4,320,NULL,NULL
tt0147353,"Scandalo in famiglia",1976,88,NULL,NULL,5.8,86,NULL,NULL
tt0069199,"Run, Cougar, Run",1972,87,NULL,NULL,5.7,143,NULL,NULL
tt0110217,"Jupiter's Wife",1995,87,NULL,NULL,7.1,261,NULL,NULL
tt3800012,"Near Death Experience",2014,87,NULL,NULL,5.9,386,0,0
tt0287003,"A Tale of Two Critters",1977,48,NULL,NULL,5.8,304,NULL,NULL
tt0081303,"Paradiso Blu",1980,91,NULL,NULL,3.9,66,NULL,NULL
tt3956312,"My Old Classmate",2014,98,NULL,76000000,5.5,580,NULL,NULL
tt2596476,Hellmouth,2014,87,NULL,NULL,5.2,566,NULL,NULL
tt3422622,"Miracle: Devil Claus' Love and Magic",2014,114,NULL,NULL,5.8,123,NULL,NULL
tt3027188,"Find Me",2014,85,NULL,NULL,4.3,1089,NULL,NULL
tt3799694,"The Nice Guys",2016,116,50000000,71261763,7.4,415822,3,0
tt0073386,"The Man Who Couldn't Say No",1975,103,NULL,NULL,6.7,402,NULL,NULL
tt3159818,Honeytrap,2014,93,NULL,NULL,5.9,883,NULL,NULL
tt2936978,"War Book",2014,92,NULL,NULL,6.8,727,NULL,NULL
tt3657420,"21 Years: Richard Linklater",2014,78,NULL,NULL,6.5,823,NULL,NULL
tt3203992,"My Friend Victoria",2014,95,NULL,NULL,6.4,365,NULL,NULL
tt2208568,Montana,2014,108,NULL,NULL,5.5,1603,NULL,NULL
tt0053693,"La caperucita roja",1960,85,NULL,NULL,5.6,151,NULL,NULL
tt3700038,Projet-M,2014,98,NULL,NULL,4.7,440,NULL,NULL
tt3626436,"Mutant World",2014,82,NULL,1500000,2.8,745,NULL,NULL
tt0024269,"Looking Forward",1933,82,NULL,NULL,7,318,NULL,NULL
tt0019766,"An Hour with Chekhov",1929,64,NULL,NULL,7.1,72,NULL,NULL
tt3970482,"Roger Waters: The Wall",2014,132,NULL,NULL,8.5,5564,NULL,NULL
tt1602565,"Paranormal Effect",2010,79,NULL,NULL,3.6,163,NULL,NULL
tt0069325,"A Free Woman",1972,100,NULL,NULL,6.9,246,NULL,NULL
tt3741860,"Awake: The Life of Yogananda",2014,87,NULL,NULL,7.3,1494,NULL,NULL
tt2226597,"The Mountain Between Us",2017,112,35000000,62832209,6.4,88370,3,0
tt1198156,"You're Not You",2014,102,NULL,894964,7.3,28370,3,0
tt4049956,"Storm Children: Book One",2014,143,NULL,NULL,6.6,237,NULL,NULL
tt1403241,Wolves,2014,91,18000000,NULL,5.3,11122,NULL,NULL
tt2940280,Viktor,2014,134,10000000,NULL,3.8,579,NULL,NULL
tt0023553,"La tavola dei poveri",1932,71,NULL,NULL,6.8,50,NULL,NULL
tt2381991,"The Huntsman: Winter's War",2016,114,115000000,164989338,6.1,126769,3,0
tt0022535,"The Company's in Love",1932,73,NULL,NULL,6.2,171,NULL,NULL
tt0153277,"Travolto dagli affetti familiari",1978,100,NULL,NULL,6.3,79,NULL,NULL
tt0036664,"Boss of Rawhide",1943,57,NULL,NULL,5.8,81,NULL,NULL
tt3733778,"Pay the Ghost",2015,94,NULL,2160298,5.2,20170,NULL,NULL
tt2936222,"Never Die Young",2013,66,NULL,NULL,6.5,139,NULL,NULL
tt3700482,Jhola,2013,90,NULL,NULL,7.8,1189,NULL,NULL
tt2350852,"Raised by Wolves",2014,76,NULL,NULL,3.8,459,NULL,NULL
tt1087440,"The Dark Side of Love",2012,87,500000,NULL,3.7,228,NULL,NULL
tt3520564,Melbourne,2014,91,NULL,NULL,6.4,2155,NULL,NULL
tt2363481,"Treasure Chest of Horrors 3",2014,88,NULL,NULL,2.7,152,NULL,NULL
tt0109810,Fleshtone,1994,91,NULL,NULL,4.7,374,NULL,NULL
tt3074578,"The Surface",2014,90,NULL,NULL,4.8,1309,NULL,NULL
tt0106837,"Every Breath",1993,88,NULL,NULL,4,294,NULL,NULL
tt2992096,"Bigfoot Wars",2014,75,NULL,NULL,3.1,303,NULL,NULL
tt0831881,Land,2010,76,415000,NULL,7.3,48,NULL,NULL
tt1741273,"Secret in Their Eyes",2015,111,19500000,34854990,6.3,54976,NULL,NULL
tt2245003,"Miss You Already",2015,112,NULL,8200000,6.8,20674,3,0
tt2401097,Tracers,2015,94,11000000,593683,5.6,20797,NULL,NULL
tt3036654,"Fatal Instinct",2014,90,NULL,NULL,4.5,645,NULL,NULL
tt3856972,"The Connection",2014,72,NULL,NULL,7.8,55,NULL,NULL
tt2345721,"Breaking at the Edge",2013,86,NULL,NULL,4.3,1154,NULL,NULL
tt3455822,"Night Will Fall",2014,75,NULL,NULL,8,3723,NULL,NULL
tt3717068,Court,2014,116,NULL,NULL,7.6,5764,1,0
tt3838992,"Yoga Hosers",2016,88,5000000,38784,4.3,16598,2,0
tt3828466,40-Love,2014,95,NULL,NULL,6.1,299,NULL,NULL
tt3893834,"The Market",2014,105,NULL,NULL,6.2,272,NULL,NULL
tt0037984,"The Phantom Speaks",1945,69,NULL,NULL,5.8,294,NULL,NULL
tt3895678,"The Council of Birds",2014,81,NULL,NULL,6.2,70,NULL,NULL
tt6450804,"Terminator: Dark Fate",2019,128,185000000,261119292,6.2,212346,3,0
tt2155337,"Man for a Day",2012,96,NULL,NULL,7,93,NULL,NULL
tt2952602,"Kung Fu Jungle",2014,100,25000000,129115,6.4,12851,NULL,NULL
tt3402110,"Tazza: The Hidden Card",2014,147,NULL,31278476,6.8,2966,NULL,NULL
tt3982468,"Sapthamashree Thaskaraha",2014,148,NULL,2600000,6.9,1816,NULL,NULL
tt0361903,"We and Our Mountains",1969,94,NULL,NULL,8.2,489,NULL,NULL
tt3089922,Image,2014,87,NULL,NULL,6.4,1386,NULL,NULL
tt2535470,"Wyrmwood: Road of the Dead",2014,98,160000,111141,6.2,19304,3,0
tt3921454,"The Price We Pay",2014,93,NULL,NULL,7.3,253,NULL,NULL
tt0035485,"Ubiytsy vykhodyat na dorogu",1942,60,NULL,NULL,7.2,102,NULL,NULL
tt0156529,"Fatal Exam",1990,114,NULL,NULL,3.7,566,NULL,NULL
tt0482641,"Yellow Brick Road",2005,75,NULL,NULL,7.9,102,NULL,NULL
tt0364484,"Long Gone",2003,90,NULL,NULL,8.3,131,NULL,NULL
tt3228360,"Yalom's Cure",2014,77,NULL,NULL,6.9,550,NULL,NULL
tt2238470,"The Stranger",2014,93,NULL,NULL,4.9,3222,NULL,NULL
tt3398052,Daawat-e-Ishq,2014,118,NULL,NULL,6.1,6505,NULL,NULL
tt3701804,"Fat, Sick & Nearly Dead 2",2014,88,NULL,NULL,6.4,1716,NULL,NULL
tt3059656,"No One's Child",2014,95,NULL,NULL,7.5,1815,NULL,NULL
tt3554418,Khoobsurat,2014,130,230,NULL,6.4,9620,NULL,NULL
tt0109982,"Hand Gun",1994,90,NULL,NULL,5.4,438,NULL,NULL
tt2367988,"Hell's Caretaker",2013,75,NULL,NULL,3,129,NULL,NULL
tt3985472,"VeggieTales: Celery Night Fever",2014,53,NULL,NULL,7,148,NULL,NULL
tt2658538,"Austin Found",2017,104,NULL,NULL,5.4,1036,NULL,NULL
tt3687304,"The Driftless Area",2015,95,NULL,NULL,5.3,2242,NULL,NULL
tt4183372,"De Onde Eu Te Vejo",2016,113,NULL,NULL,6.9,329,NULL,NULL
tt0020835,"Dolly macht Karriere",1930,87,NULL,NULL,5.9,18,NULL,NULL
tt0021359,"Shadow of the Law",1930,69,NULL,NULL,6.3,236,NULL,NULL
tt0182266,"La sai l'ultima sui matti?",1982,NULL,NULL,NULL,4.1,86,NULL,NULL
tt2097331,"The Family Fang",2015,105,NULL,262921,6.1,10811,3,0
tt2401878,Anomalisa,2015,90,8000000,5700000,7.2,78798,2,0
tt3520418,"We Are Still Here",2015,84,NULL,NULL,5.7,21273,NULL,NULL
tt1734493,Unlocked,2017,98,NULL,NULL,6.3,41136,3,0
tt0095400,"The Jigsaw Murders",1989,98,NULL,NULL,4.8,389,NULL,NULL
tt4020156,"National Theatre Live: A Streetcar Named Desire",2014,180,NULL,NULL,8.2,1376,NULL,NULL
tt3236976,Submerged,2016,99,NULL,NULL,4.1,1643,NULL,NULL
tt0107570,"Midnight Edition",1993,97,NULL,NULL,4.7,81,NULL,NULL
tt2946498,"Live Nude Girls",2014,100,NULL,NULL,3.6,1458,NULL,NULL
tt1974420,"Rules Don't Apply",2016,127,25000000,3900000,5.7,12592,NULL,NULL
tt3526462,Honeyspider,2014,76,NULL,NULL,3.1,189,NULL,NULL
tt3626804,"Nowitzki: The Perfect Shot",2014,105,NULL,NULL,7.5,2296,NULL,NULL
tt2564978,"Lost Time",2014,93,NULL,NULL,2.9,1218,NULL,NULL
tt2587914,"A Matter of Faith",2014,89,600000,677577,3.8,1850,NULL,NULL
tt3450900,"The Sea of Trees",2015,110,25000000,909000,6.1,19776,NULL,NULL
tt3608930,"In a Valley of Violence",2016,104,NULL,53647,6.1,22404,2,0
tt3110770,"Road Hard",2015,98,1500000,NULL,6.1,2008,NULL,NULL
tt4076818,"On the Bride's Side",2014,89,NULL,NULL,6.8,156,NULL,NULL
tt0116890,Listen,1996,101,NULL,NULL,4.8,371,NULL,NULL
tt2286988,"Sleeping with the Fishes",2013,101,NULL,NULL,5.7,281,3,0
tt0322423,"Louder Than Bombs",2001,87,NULL,NULL,6.7,346,NULL,NULL
tt2282737,"The Breakup Girl",2015,90,NULL,NULL,4.8,181,NULL,NULL
tt3612320,Within,2016,88,NULL,NULL,5.1,8462,NULL,NULL
tt2170667,Wheels,2014,115,NULL,NULL,7.4,6903,NULL,NULL
tt3096810,"Camp Blood First Slaughter",2014,72,NULL,NULL,2.7,345,NULL,NULL
tt2873280,"Lost in the White City",2014,91,NULL,NULL,5.2,239,NULL,NULL
tt3689908,"A Record of Sweet Murder",2014,86,NULL,NULL,6.3,752,NULL,NULL
tt2196844,"American Burger",2014,78,NULL,NULL,4.5,583,NULL,NULL
tt3377996,"Winning: The Racing Life of Paul Newman",2015,83,NULL,NULL,7.6,992,NULL,NULL
tt3135424,"Why Horror?",2014,81,NULL,NULL,6.2,811,NULL,NULL
tt0155944,Paranoia,1997,91,NULL,NULL,4.9,224,NULL,NULL
tt3501416,Assassination,2015,140,NULL,96119773,7.2,8818,NULL,NULL
tt0025176,"Vagabond Lady",1935,71,NULL,NULL,5.9,200,NULL,NULL
tt2523934,"Miguel San Miguel",2012,80,NULL,NULL,6.5,97,NULL,NULL
tt0166681,"Lady of the Lake",1998,82,NULL,NULL,4.2,217,NULL,NULL
tt0089649,"My Man Adam",1985,83,NULL,NULL,5.2,198,NULL,NULL
tt0878700,"New Orleans, Mon Amour",2008,78,NULL,NULL,5.9,98,NULL,NULL
tt0113968,"The Next Step",1997,96,NULL,NULL,6,67,NULL,NULL
tt0242746,"Out of Line",2001,96,NULL,NULL,5,329,NULL,NULL
tt0034010,"Peer Gynt",1941,100,NULL,NULL,6.1,288,NULL,NULL
tt0189541,Gabriela,2001,93,NULL,NULL,4.8,1615,NULL,NULL
tt0111199,"Sioux City",1994,102,NULL,NULL,5.8,585,NULL,NULL
tt0111506,Tryst,1994,101,NULL,NULL,4.2,274,NULL,NULL
tt4019426,"Brotherhood of Blades",2014,111,NULL,NULL,6.6,4024,NULL,NULL
tt0036548,"Yanks Ahoy",1943,60,NULL,NULL,5.3,103,NULL,NULL
tt0100490,"Riding the Edge",1989,100,NULL,NULL,4.3,127,NULL,NULL
tt0970960,"Silver Jew",2007,51,NULL,NULL,7.2,102,NULL,NULL
tt0113319,Homage,1994,97,NULL,NULL,5.6,261,NULL,NULL
tt1851922,Femme,2013,90,NULL,NULL,6.3,67,NULL,NULL
tt3110958,"Now You See Me 2",2016,129,120000000,334897606,6.4,361275,1,0
tt2219650,"Seymour: An Introduction",2014,84,NULL,NULL,7.5,1251,NULL,NULL
tt0045173,"Something for the Birds",1952,81,NULL,NULL,6.6,259,NULL,NULL
tt2477218,"Field of Lost Shoes",2015,96,6000000,NULL,5.8,2381,NULL,NULL
tt4003774,"Meet the Mormons",2014,78,NULL,6047363,6.4,2078,NULL,NULL
tt0073902,"The Wild McCullochs",1975,93,NULL,NULL,4.8,124,NULL,NULL
tt2822584,"Future Shock! The Story of 2000AD",2014,110,NULL,NULL,7.2,905,NULL,NULL
tt4030442,"From the Dark",2014,90,NULL,NULL,4.9,3805,NULL,NULL
tt3745906,"The Hive",2014,93,NULL,NULL,5.1,2303,NULL,NULL
tt1881109,Zeroville,2019,96,6000000,NULL,4.6,3919,NULL,NULL
tt4029998,"My Life Directed By Nicolas Winding Refn",2014,58,NULL,NULL,6.5,1651,NULL,NULL
tt3713030,"I Am Michael",2015,98,NULL,NULL,5.6,6110,NULL,NULL
tt1860213,"Dirty Grandpa",2016,102,11500000,94100000,5.9,142006,2,0
tt2992000,Yosemite,2015,80,NULL,NULL,4.7,1027,NULL,NULL
tt3262252,Memoria,2015,70,NULL,NULL,4.9,678,NULL,NULL
tt0036406,"Sweet Rosie O'Grady",1943,74,NULL,NULL,6.3,395,NULL,NULL
tt2545692,"Brush with Danger",2015,90,NULL,NULL,4.2,526,NULL,NULL
tt0038870,"Cross of Love",1946,99,NULL,NULL,7,257,NULL,NULL
tt0046109,Mustasukkaisuus,1953,93,NULL,NULL,5.8,98,NULL,NULL
tt0098558,"Under the Gun",1987,86,NULL,NULL,4.7,181,NULL,NULL
tt0069304,"Spirito Santo e le 5 magnifiche canaglie",1972,85,NULL,NULL,4.5,41,NULL,NULL
tt0056713,"All Soul's Day",1961,93,NULL,NULL,6.3,137,NULL,NULL
tt4042818,"The Death & Life of John F. Donovan",2018,123,35000000,3326364,6.1,8324,2,0
tt0144255,"Ivory Tower",1998,96,NULL,NULL,4.6,158,NULL,NULL
tt3922816,"The Daughter",2015,96,NULL,NULL,6.6,5718,NULL,NULL
tt3513548,"Richard Jewell",2019,131,45000000,33900000,7.5,106657,3,0
tt3477554,"The Snow Queen 2: The Snow King",2014,81,6500000,15640057,5.8,2671,NULL,NULL
tt2797190,"After Midnight",2014,86,NULL,NULL,3,402,NULL,NULL
tt0100488,"Rich Girl",1991,96,NULL,NULL,5.7,367,NULL,NULL
tt0207116,"Something More",1999,98,NULL,NULL,6,255,NULL,NULL
tt3983266,Aanmodderfakker,2014,100,NULL,NULL,6.7,2959,NULL,NULL
tt3321300,MI-5,2015,104,NULL,1473809,6.2,24753,NULL,NULL
tt0193535,Suckerfish,1999,88,NULL,NULL,6.7,35,NULL,NULL
tt0092734,Caught,1987,113,NULL,NULL,6.4,124,NULL,NULL
tt0058512,"Raiders from Beneath the Sea",1964,73,NULL,NULL,3.9,211,NULL,NULL
tt1322313,"Sunshine Superman",2014,100,400000,88097,6.9,1509,NULL,NULL
tt0293146,Face,2002,89,NULL,NULL,6.3,357,NULL,NULL
tt3044972,"Finding Happiness",2014,96,NULL,NULL,5.9,141,NULL,NULL
tt3789946,"Mummy, I'm A Zombie",2014,82,64319,1000000,4.6,336,NULL,NULL
tt3149900,"The Hunted",2013,89,NULL,NULL,4.8,1714,NULL,NULL
tt3800560,Tempestad,2016,105,NULL,NULL,7.7,1023,NULL,NULL
tt3616724,"Semana Santa",2015,85,NULL,NULL,6.1,269,NULL,NULL
tt2871776,"Jungle Master",2013,90,NULL,NULL,3.7,221,NULL,NULL
tt0075881,"Battle of the Stars",1978,95,NULL,NULL,2.9,378,NULL,NULL
tt0010316,Jubilo,1919,66,NULL,NULL,5.9,93,NULL,NULL
tt0158570,"Die Csárdásfürstin",1971,100,NULL,NULL,6.7,105,NULL,NULL
tt3529198,"My Little Pony: Equestria Girls - Rainbow Rocks Animated",2014,75,NULL,360736,7.1,4479,3,0
tt3797142,"Bachelor Night",2014,88,NULL,NULL,3.6,1867,NULL,NULL
tt0336669,Jologs,2002,110,NULL,NULL,7.5,474,NULL,NULL
tt2714934,"I Just Wanna Hug You",2014,122,NULL,NULL,6.6,398,NULL,NULL
tt3915966,"Living in the Age of Airplanes",2015,47,NULL,NULL,7.3,556,NULL,NULL
tt4030600,"The Bye Bye Man",2017,96,7400000,26700000,4.3,27716,3,0
tt0050840,"The Phantom Stagecoach",1957,69,NULL,NULL,6.1,145,NULL,NULL
tt1018748,"Meeting David Wilson",2008,83,NULL,NULL,8,38,NULL,NULL
tt3759430,"Summer Nights",2014,104,NULL,NULL,5.8,120,NULL,NULL
tt3843088,"Labour of Love",2014,84,NULL,NULL,7.9,1434,NULL,NULL
tt3774694,Love,2015,135,3000000,249083,6.1,73984,NULL,NULL
tt3569356,"Not Cool",2014,93,800000,36026,3.5,6077,3,0
tt0045644,"Confidentially Connie",1953,74,NULL,NULL,5.7,462,NULL,NULL
tt0038045,"The Sailor Takes a Wife",1945,92,1012000,2559000,6,306,NULL,NULL
tt0049909,"The Vagabond King",1956,86,NULL,NULL,5.2,358,NULL,NULL
tt0332834,"Women's Prison",2002,106,NULL,NULL,6.5,1044,NULL,NULL
tt1961650,"Wisdom of Changes - Richard Wilhelm and the I Ching",2011,87,NULL,NULL,8.2,8,NULL,NULL
tt2141739,"Food Chains",2014,83,913000,NULL,7.1,409,NULL,NULL
tt0259747,"The Young and the Dead",2000,91,NULL,NULL,6.4,119,NULL,NULL
tt0075816,"Chaste and Pure",1981,88,NULL,NULL,4.5,255,NULL,NULL
tt2821314,"The Rise and Rise of Bitcoin",2014,96,NULL,NULL,7.1,1959,NULL,NULL
tt0076083,"Il ginecologo della mutua",1977,78,NULL,NULL,4.6,235,NULL,NULL
tt0087925,"I Go Pogo",1980,86,NULL,NULL,6.5,191,NULL,NULL
tt3790610,"All Yours",2014,102,NULL,NULL,6.3,498,NULL,NULL
tt4288542,"Viejos amigos",2014,93,NULL,1695006,6.7,163,NULL,NULL
tt3788392,"The Swimmers",2014,115,NULL,2509063,5.8,859,NULL,NULL
tt0031164,"Code of the Cactus",1939,56,NULL,NULL,6.3,120,NULL,NULL
tt3626760,Negociador,2014,79,NULL,NULL,6.2,990,NULL,NULL
tt2606614,Sebastien,2014,96,450,NULL,3.5,487,NULL,NULL
tt3139682,"Bad City",2014,100,NULL,NULL,5.1,114,NULL,NULL
tt0171095,"White, White Storks",1966,88,NULL,NULL,6.8,46,NULL,NULL
tt0032050,"Tractor Drivers",1939,84,NULL,NULL,6.4,318,NULL,NULL
tt3646944,"Attack on Titan: Crimson Bow and Arrow",2014,119,NULL,NULL,7.7,4532,NULL,NULL
tt0200024,"Ridendo e scherzando",1978,92,NULL,NULL,4.3,32,NULL,NULL
tt0093821,"Rage to Kill",1987,93,NULL,NULL,4.2,466,NULL,NULL
tt0057458,"Ring of Treason",1964,90,NULL,NULL,6.5,553,NULL,NULL
tt3526408,Yellowbird,2014,90,6443990,3790114,5.5,1961,NULL,NULL
tt3886722,"Dabbe 5: Curse of the Jinn",2014,133,NULL,2005958,5.9,4878,NULL,NULL
tt3619854,Creature,2014,134,33000000,42000000,3.3,1841,NULL,NULL
tt4000956,"Brother Nature",2016,97,NULL,NULL,4.9,1704,NULL,NULL
tt0005302,"Fanchon, the Cricket",1915,75,NULL,NULL,6.4,413,NULL,NULL
tt0037578,Caravan,1946,117,NULL,NULL,6.3,275,NULL,NULL
tt0138321,"La bellissima estate",1974,93,NULL,NULL,6.9,69,NULL,NULL
tt0044052,"Snake River Desperadoes",1951,54,NULL,NULL,6.7,110,NULL,NULL
tt0274868,"Some Body",2001,77,NULL,NULL,6.2,104,NULL,NULL
tt0182374,"Pressure Point",1997,97,NULL,NULL,2.7,438,NULL,NULL
tt0257606,"The End of the Road",2001,97,NULL,NULL,6.8,24,NULL,NULL
tt0281376,"Won't Anybody Listen",2001,73,NULL,NULL,8.5,43,NULL,NULL
tt0424584,"Writer of O",2004,80,NULL,NULL,7,113,NULL,NULL
tt0380473,"Just an American Boy",2003,95,NULL,NULL,7,52,NULL,NULL
tt0455581,"King Leopold's Ghost",2006,108,NULL,NULL,7.5,439,NULL,NULL
tt2443022,"Dark Mountain",2013,82,NULL,NULL,4.4,1068,NULL,NULL
tt2300913,Crazed,2014,98,NULL,NULL,3.6,575,NULL,NULL
tt0109580,"Death of a Nation: The Timor Conspiracy",1994,60,NULL,NULL,8.1,228,NULL,NULL
tt3290440,"The Chambermaid Lynn",2014,90,NULL,NULL,6.1,1292,NULL,NULL
tt3530690,"10,000 Days",2014,91,NULL,NULL,2.8,922,NULL,NULL
tt0029072,"Juurakon Hulda",1937,82,NULL,NULL,6.5,207,NULL,NULL
tt0105651,"The Prodigal Son",1992,93,NULL,NULL,6.9,523,NULL,NULL
tt0068822,"When the Heavens Fell",1972,100,NULL,NULL,6.7,233,NULL,NULL
tt0099089,"Back to the USSR",1992,94,NULL,NULL,5.6,246,NULL,NULL
tt0024365,"My Woman",1933,76,NULL,NULL,6.3,162,NULL,NULL
tt0138680,Onnenpeli,1965,93,NULL,NULL,5.5,146,NULL,NULL
tt0107966,"Ripa Hits the Skids",1993,80,NULL,NULL,6.3,360,NULL,NULL
tt1646131,"The Painting Sellers",2010,58,570000,NULL,6.6,250,NULL,NULL
tt3516158,"A Few Cubic Meters of Love",2014,90,NULL,NULL,6.8,770,NULL,NULL
tt0028454,"Substitute Wife",1936,82,NULL,NULL,6.2,197,NULL,NULL
tt4077528,"The Gospel of the Flesh",2013,110,NULL,NULL,6.9,176,NULL,NULL
tt3037582,"The Guide",2014,122,722083,499168,7.6,3716,NULL,NULL
tt0072375,"Visit to a Chief's Son",1974,85,NULL,NULL,6.9,128,NULL,NULL
tt1998393,Fossil,2014,93,NULL,NULL,4.8,184,NULL,NULL
tt3731562,"Kong: Skull Island",2017,118,185000000,566652812,6.7,374863,1,0
tt2616594,Algorithms,2013,100,NULL,NULL,6.9,61,NULL,NULL
tt0032704,"The Dear Augustin",1940,95,NULL,NULL,5.7,23,NULL,NULL
tt0041940,"Sword in the Desert",1949,101,NULL,NULL,6.5,348,NULL,NULL
tt4008652,"I Am Ali",2014,111,NULL,7205,7.2,4191,NULL,NULL
tt3056858,"A Golden Boy",2014,102,NULL,NULL,5.4,496,NULL,NULL
tt0069794,"Sistemo l'America e torno",1974,110,NULL,NULL,6.2,177,NULL,NULL
tt2371399,"Moomins on the Riviera",2014,80,4700000,2200510,6,1618,NULL,NULL
tt2131628,Schoßgebete,2014,89,NULL,NULL,5,663,NULL,NULL
tt4044364,Citizenfour,2014,114,NULL,3003169,8,60054,1,0
tt2956666,"Risto Räppääjä ja liukas Lennart",2014,80,1300000,NULL,5.3,282,NULL,NULL
tt0041726,"Pacto de silencio",1949,106,NULL,NULL,5.9,39,NULL,NULL
tt0133987,"My Brother's War",1997,84,NULL,NULL,4.9,253,NULL,NULL
tt0421593,"Lover of the Monster",1974,83,NULL,NULL,4.7,239,NULL,NULL
tt0063038,"Gungala, the Black Panther Girl",1968,88,NULL,NULL,5.1,120,NULL,NULL
tt0058680,"3 notti d'amore",1964,119,NULL,NULL,6.2,93,NULL,NULL
